"Identificação da publicação","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (segundos)","Horário de publicação","Link permanente","Tipo de publicação","Comentário de dados",Data,Visualizações,Curtidas,Compartilhamentos,Comentários,Salvamentos,Alcance,Seguimentos
17857743399425596,17841407844868491,ufscaroficial,UFSCar,"🌊 Menos peixes, menos vida, menos futuro.

Um estudo publicado na Nature Ecology and Evolution revela que, em apenas 20 anos, a biodiversidade aquática no alto rio Paraná encolheu — em tamanho e valor. 🐟

A intensificação da agricultura, o desmatamento e a presença de espécies invasoras estão substituindo peixes nativos como o dourado e o pintado, essenciais para o equilíbrio dos ecossistemas e a renda de comunidades ribeirinhas. O resultado? Rios empobrecidos, pesca em queda e insegurança alimentar.

⚠️ Precisamos agir agora: restaurar matas ciliares, promover práticas agrícolas sustentáveis e valorizar a pesca artesanal. Proteger os rios é proteger quem deles depende. 🌱💧

Para saber mais, acesse a matéria completa no portal da UFSCar, em ufscar.br

#Biodiversidade #PeixesNativos #RiosBrasileiros #Conservação #PescaSustentável #Ecossistemas #CiênciaUFSCar

(Foto: Celso Ikedo)",0,"05/22/2025 05:29",https://www.instagram.com/p/DJ9LRAHgzz1/,"Imagem do Instagram",,Vitalício,5919,66,5,0,0,4365,0
18069688594788419,17841407844868491,ufscaroficial,UFSCar,"Uma vez UFSCar, sempre UFSCar!

Felipe Noronha é biólogo egresso do curso de Ciências Biológicas da UFSCar. Ingressou em 2004 e conta como foi marcante a sua experiência ao chegar em uma nova cidade, morar em república e estabelecer uma nova dinâmica na sua vida.

O ambiente multidisciplinar da UFSCar proporcionou que conhecesse pessoas incríveis em ambientes livres, impactando na sua formação pessoal.

Ele também lembra de um projeto de extensão que participou, realizado na Serra dos Órgãos, no Rio de Janeiro, de Ecologia Vegetal, e a repercussão dessa experiência de vivenciar o exercício de pesquisador para muito além dos conteúdos de sala de aula.

“Essa base muito sólida que a UFSCar traz de conhecimento, de pesquisa é essencial para a formação de um bom profissional, para que ele possa ter segurança e autonomia para se encaixar no mercado de trabalho de formas diversas e muitas vezes pouco convencionais”, comentou Felipe.

📲 cadastre-se na Alumni UFSCar e faça parte dessa rede que conecta histórias, conquistas e oportunidades! 

🌐 acesse alumni.ufscar.br

Uma vez UFSCar, sempre UFSCar! #SouAlumniUFSCar #ufscar",246,"05/21/2025 07:54",https://www.instagram.com/reel/DJ62rMwAMR7/,"Reel do Instagram",,Vitalício,7660,252,16,11,9,4578,4
18029001140459543,17841407844868491,ufscaroficial,UFSCar,"Quem aqui estuda no Campus Araras da UFSCar?! 👀

#ufscar #universidadepublica #faculdade #araras #sisu #enem",16,"05/20/2025 09:12",https://www.instagram.com/reel/DJ4bDtUAB45/,"Reel do Instagram",,Vitalício,28881,897,87,18,24,16778,14
18055065818207903,17841407844868491,ufscaroficial,UFSCar,"🧠💙 Você cuida de alguém com câncer, mas não tem formação específica para isso? Sua experiência pode contribuir para uma pesquisa importante da UFSCar!

A pesquisa busca entender as habilidades emocionais de cuidadores(as) informais de pacientes oncológicos — familiares ou membros da rede de apoio — e como lidam com os desafios emocionais do cuidado.

A participação é voluntária, anônima e pode ser feita online ou presencialmente, em São Carlos/SP.

📩 Interessados podem entrar em contato com a pesquisadora Melissa Sueros Torres:
✉️ melissa.sueros@estudante.ufscar.br
📱 WhatsApp: +51 940 509 946

🔍 Vamos juntos entender melhor o impacto emocional de quem cuida de alguém que enfrenta o câncer.
📚 Estudo aprovado pelo Comitê de Ética da UFSCar e com apoio da Fapesp.

 Saiba mais no portal da UFSCar, em ufscar.br! 

#PesquisaUFSCar #Psicologia #CuidadoOncológico #InteligênciaEmocional #Cuidadores #UFSCar #Fapesp",0,"05/20/2025 05:10",https://www.instagram.com/p/DJ3_gnsAuUn/,"Imagem do Instagram",,Vitalício,6477,69,3,0,2,4775,1
18477758974069812,17841407844868491,ufscaroficial,UFSCar,"🧸💉 Brincar também é cuidado!

Pesquisa de mestrado da Enfermagem da UFSCar destacou a importância da atuação do técnico de enfermagem na brinquedoteca hospitalar, como parte essencial do cuidado à criança hospitalizada no HU-UFSCar. Um dos estudos gerados a partir do projeto, realizado por Gabriele Petruccelli com orientação da profa. Monika Wernet, recebeu menção honrosa no III Simpósio Internacional da ABBri! 👏

O trabalho aponta a necessidade de fortalecer o uso intencional e consciente do brincar nos hospitais, promovendo o cuidado humanizado e reconhecendo a brinquedoteca como espaço essencial — da criança e dos profissionais que cuidam dela.

📚 O estudo será publicado em revistas científicas e reforça o papel transformador da Enfermagem no ambiente hospitalar.

Saiba mais no portal da UFSCar, em ufscar.br! 

#UFSCar #EnfermagemUFSCar #BrinquedotecaHospitalar #HumanizaçãoDaSaúde #PesquisaCientífica #EnfermagemPediátrica #CuidadoQueTransforma #ABBri #HU_UFSCar #SaúdeInfantil",0,"05/19/2025 09:01",https://www.instagram.com/p/DJ11H6oA7IZ/,"Imagem do Instagram",,Vitalício,7554,185,8,2,1,5819,0
18501829231028292,17841407844868491,ufscaroficial,UFSCar,"Mas e aí, como eu entro na UFSCar? Se você também tem essa dúvida, vem ver esse vídeo que a Giovanna Consorti (@giconsorti) fez pra te ajudar! A Giovanna é estudante de Turismo e bolsista do projeto UFSCar + Escola. 

E se liga: as inscrições pro Enem 2025 começam dia 26 de maio e seguem até o dia 6 de junho! Não dá bobeira! 

Ficou alguma dúvida? Pode perguntar aqui nos comentários que a gente te ajuda! 

#ufscar #universidadepública #vidauniversitária #EnsinoSuperior #enem #sisu",86,"05/19/2025 05:09",https://www.instagram.com/reel/DJ1aIJ8AMu1/,"Reel do Instagram",,Vitalício,26747,785,145,18,76,17186,10
18050320364102388,17841407844868491,ufscaroficial,UFSCar,"O ""Você na UFSCar"", projeto do Instituto da Cultura Científica da UFSCar, que recebe estudantes de Ensino Médio e anos finais do Ensino Fundamental em visitas guiadas aos campi da UFSCar, segue a todo vapor.  Nesta semana, estudantes de São Carlos, das escolas estaduais Professor Arlindo Bittencourt e Orlando Peres visitaram o projeto Trilhas da Natureza, o Laboratório de Hidrobiologia, o Departamento de Química e o Laboratório de Biodiversidade Molecular e Conservação.

O Campus Sorocaba recebeu estudantes das escolas estaduais Antônio Padilha, Professora Ana Cecília Martins e Antônio Vieira Campos no Laboratório de Pedagogia, Departamento de Economia, no Jardim das Abelhas, Departamento de Física, Química e Matemática, dentre outros. Confira como foram as atividades. Semana que vem tem mais!

#vocenaufscar #extensao #ufscar",49,"05/17/2025 05:07",https://www.instagram.com/reel/DJwQsAJgeez/,"Reel do Instagram",,Vitalício,9235,102,8,3,2,5873,1
18083824483601521,17841407844868491,ufscaroficial,UFSCar,"A EdUFSCar estará na Praça da XV em São Carlos durante esse final de semana, juntamente com o evento Pint of Science. No sábado, dia 17, as 10 às 17h30; e no domingo, dia 18, das 13 às 21 horas. Estarão disponíveis títulos de diversas editoras com descontos, e haverá sorteio de livros. Participe!

#ufscar #edufscar #livros #pintofscience",85,"05/16/2025 11:04",https://www.instagram.com/reel/DJuUa7lp96g/,"Reel do Instagram",,Vitalício,6487,149,20,0,5,4734,0
18143204278387806,17841407844868491,ufscaroficial,UFSCar,"E se sua jornada na UFSCar fosse o ponto de partida para empreender e transformar ideias em projetos com impacto real?

No vídeo completo disponível na plataforma Alumni UFSCar, Francisco Toledo, egresso do curso de Engenharia de Produção da UFSCar e CEO da iTeleport, conta como a Universidade foi essencial em sua trajetória empreendedora — incluindo a criação do projeto Peruaçu 3D, que virou destaque até no Fantástico! Já o Prof.  Dr. Daniel Braatz, diretor da Agência de Inovação da UFSCar, fala sobre a importância de ambientes que incentivam a inovação e de manter viva essa conexão com a Universidade.

Assista ao vídeo completo em alumni.ufscar.br — uma produção em parceria com a Agência de Inovação UFSCar, Rádio UFSCar e Alumni UFSCar.

#ufscar #alumni #inovacao",171,"05/16/2025 06:23",https://www.instagram.com/reel/DJt0XNPAIwX/,"Reel do Instagram",,Vitalício,4867,33,3,0,0,3136,0
17929122522025416,17841407844868491,ufscaroficial,UFSCar,"🍄✨ Um dia para ver o que normalmente passa despercebido!

No dia 5 de abril, aconteceu a 4ª edição da Corrida Micológica no Campus Lagoa do Sino da UFSCar — uma atividade de extensão que transforma a natureza em sala de aula e convida o público a explorar o universo dos fungos. 🌿🔬

Nada de corrida contra o tempo: a proposta é caminhar, observar e se encantar com os macrofungos encontrados na mata ciliar do Rio Guareí, em Angatuba (SP). Foram mais de 50 espécies identificadas.

Organizada por docentes e pesquisadores do LEMic/UFSCar, com apoio do Grupo EcoRoad, a iniciativa une ciência, educação ambiental e encantamento pela biodiversidade local.

Saiba mais: lemic.ufscar.br e ufscar.br.

#CorridaMicológica #Micologia #Fungos #LEMicUFSCar #ExtensãoUniversitária #CiênciaNaNatureza #UFSCar #Biodiversidade 

(Fotos: LEMic-UFSCar)",0,"05/15/2025 09:43",https://www.instagram.com/p/DJrmzBog1EV/,"Carrossel do Instagram",,Vitalício,22857,1162,87,6,27,12066,8
17846254026475193,17841407844868491,ufscaroficial,UFSCar,"🍻🔬 Ciência em ambiente descontraído? Temos!

Entre os dias 19 e 21 de maio, acontece o Pint of Science 2025, o maior festival de divulgação científica em bares, cafés, praças e outros espaços informais. E este ano é ainda mais especial: celebramos 10 anos de evento no Brasil, que hoje lidera no mundo em número de cidades participantes! 🇧🇷🌎

A UFSCar marca presença com programação em São Carlos, Araras, Sorocaba e Lagoa do Sino, reunindo pesquisadores da Universidade para bate-papos acessíveis e gratuitos com o público.

Vem conversar sobre ciência com a gente — sem formalidade, sem inscrição, e com muita troca de ideias! 💬🍺

➡️ Confira a programação completa: https://pintofscience.com.br

Para mais informações, acesse a matéria no portal da UFSCar, em ufscar.br.

#PintOfScience2025 #DivulgaçãoCientífica #UFSCar #CiênciaParaTodos #CiênciaNoBar #PintBR10Anos #PintOfScience",0,"05/15/2025 04:40",https://www.instagram.com/p/DJrEG59A_f9/,"Imagem do Instagram",,Vitalício,7971,184,20,0,9,5682,0
18102946135524170,17841407844868491,ufscaroficial,UFSCar,"UFSCar Relevante: No dia 28 de maio, a UFSCar realiza o primeiro da série de debates previstos para acontecer ao longo de todo o ano no escopo das celebrações de 55 anos da Instituição. Destacando o programa ""UFSCar Relevante"", um dos oito programas orientadores da atuação da Administração Superior da UFSCar para o período 2025-2028, a mesa terá o tema ""Experiências e resistências para inclusão epistêmica e uma Ciência antirracista"", com a participação de Putira Sacuena, Givânia Maria da Silva e Juarez Furtado. A mediação será da jornalista Mariana Pezzo, Diretora do Instituto da Cultura Científica (ICC), e a Pró-Reitora de Assuntos Comunitários e Estudantis, Sabrina Ferigato, participará como comentadora.

🗣️🗓️O debate ""UFSCar Relevante: Experiências e resistências para inclusão epistêmica e uma ciência antirracista"" acontece no dia 28 de maio a partir das 14 horas, no auditório do edifício Sérgio Mascarenhas, que abriga os institutos da Cultura Científica (ICC) e de Estudos Avançados e Estratégicos (IEAE) e fica na área Norte do Campus São Carlos, atrás da Rádio UFSCar. A participação é aberta a todas as pessoas interessadas. Haverá também transmissão ao vivo no canal UFSCar Oficial no Youtube.",0,"05/14/2025 14:14",https://www.instagram.com/p/DJphDYCpsmr/,"Imagem do Instagram",,Vitalício,6876,122,9,0,10,5417,2
17880949062298723,17841466938456731,lagoadosino_ufscar,"Lagoa do Sino - UFSCar","A Universidade Federal de São Carlos (UFSCar) marcou presença na V Feira Nacional da Reforma Agrária, realizada entre os dias 8 e 11 de maio no Parque da Água Branca, em São Paulo. O evento reuniu milhares de pessoas e celebrou a produção da agricultura familiar e camponesa, promovida pelo Movimento dos Trabalhadores Rurais Sem Terra (MST).

Durante os quatro dias de feira, a UFSCar apresentou ao público alguns dos seus projetos que fomentam o desenvolvimento da agricultura familiar e a promoção social no campo, por exemplo: Programa Mais Gestão Sudeste; Profor-EXT; Gir Leiteiro; Pronera; Projeto Sementes; Projeto Transição Tropical; e a Fazenda Escola Lagoa do Sino.

A feira foi uma oportunidade de apresentar para a sociedade as importantes contribuições que a UFSCar vem promovendo em parceria com o poder público, com a iniciativa privada e os movimentos sociais. 
___
Ficha técnica:
Imagens e direção: Tiago Santi

#UFSCar #FeiraDaReformaAgrária #FeiraMST #ReformaAgrária #AgriculturaFamiliar #MST #ExtensãoUniversitária #MaisGestão #Pronera #ProjetoSementes #GirLeiteiro #ProforEXT #TransiçãoTropical  #FELS #LagoaDoSino",126,"05/14/2025 09:04",https://www.instagram.com/reel/DJo87dyAcsH/,"Reel do Instagram",,Vitalício,6660,177,25,3,0,,
18075813865842104,17841407844868491,ufscaroficial,UFSCar,"📚✨ Já está disponível, de forma gratuita, o e-book ""Inovação, produção científica e políticas de Educação Especial"", organizado pelo Laboratório de Política e Gestão da Educação Especial (LPGEEs/IFSP)!

A obra reúne nove artigos que abordam temas como acessibilidade, tecnologias assistivas, altas habilidades e políticas públicas na Educação Especial. Tudo isso com a participação de docentes e egressos do PPGEEs/UFSCar, fortalecendo a conexão entre produção científica e prática educacional 💡🎓

📘 A coletânea será lançada oficialmente durante o III Simpósio de Política e Gestão da Educação Especial (SPGEEs), que acontece de 9 a 11 de outubro, em formato remoto.

🔗 Acesse gratuitamente pelo site da Pedro & João Editores (https://encr.pw/OFedo).

📍Mais informações no site do LPGEEs/IFSP (https://lpgees.vercel.app/).

Para acessar a matéria completa, visite o portal da UFSCar, em ufscar.br!

#EducaçãoEspecial #Inclusão #PolíticasEducacionais #UFSCar #IFSP #PPGEEs #Lançamento #EbookGratuito #TecnologiaAssistiva #AcessibilidadeNaEducação #SPGEEs",0,"05/14/2025 05:53",https://www.instagram.com/p/DJontCZAlCu/,"Imagem do Instagram",,Vitalício,3860,65,10,1,7,2871,1
18083530303659511,17841407844868491,ufscaroficial,UFSCar,"✨ Pertencimento! ✨ Em comemoração aos seus 55 anos, a UFSCar lança projeto de valorização do pertencimento e da diversidade. “Oficinas Artístico-Culturais: Diálogos, Pertencimento e Diversidade nos 55 anos da UFSCar”, é o tema da iniciativa que será realizada por meio de oficinas e intervenções artístico-culturais de revitalização dos espaços comuns da UFSCar, propostas por estudantes, com o intuito de estimular a convivência, o pertencimento, a valorização da diversidade e a expressão criativa da comunidade universitária. 

Os projetos poderão ser propostos por estudantes dos quatro campi da UFSCar. As pessoas selecionadas receberão bolsa de extensão para a oferta da oficina, por período que variará conforme a duração da atividade. O edital com as informações detalhadas sobre o processo seletivo será publicado nas próximas semanas nos canais oficiais de comunicação da UFSCar.  Leia mais no portal Gestão UFSCar: www.gestao.ufscar.br. 

#ufscar #pertencimento #oficina",0,"05/13/2025 12:13",https://www.instagram.com/p/DJmuaVapBB2/,"Imagem do Instagram",,Vitalício,5908,133,20,1,5,3961,0
18006550403757940,17841407844868491,ufscaroficial,UFSCar,"🔍🧒💬 Como a obesidade pode afetar a dor e a qualidade de vida das crianças?

O Departamento de Fisioterapia da UFSCar está realizando uma pesquisa com crianças de 8 a 11 anos, com ou sem obesidade, para entender os impactos dessa condição na percepção da dor, funcionalidade e bem-estar infantil.

👩‍⚕️ A avaliação é gratuita e inclui:
✔️ Exames físicos e sensoriais
✔️ Análise da composição corporal
✔️ Questionários com os responsáveis
✔️ Acompanhamento com equipe especializada
✔️ Entrega de relatório com informações valiosas sobre a saúde da criança

📍 Crianças devem residir em São Carlos (SP)
🕒 Comparecer com jejum de 2h
📲 Inscrições até agosto pelo WhatsApp: (16) 99740-2583

Participe e contribua com uma causa essencial para a promoção da saúde infantil! 🌱

Para saber mais, acesse a matéria completa no portal da UFSCar, em ufscar.br!

#PesquisaUFSCar #SaúdeInfantil #ObesidadeInfantil #DorCrônica #QualidadeDeVida #FisioterapiaUFSCar #Crianças #BemEstarInfantil #PesquisaCientífica #UFSCar",0,"05/13/2025 08:46",https://www.instagram.com/p/DJmWoLVgGlx/,"Imagem do Instagram",,Vitalício,4581,53,1,0,1,3402,0
